SCANS,FEATURE_ID,PEPMASS,MS_LEVEL,CHARGE,POLARITY,RTINSECONDS,ION
411,411,505.20754106127055,2,1,+,253.19200134277344,[M+H]+
412,412,608.3858482290433,2,1,+,253.365966796875,[M+H]+
413,413,612.1673323448161,2,1,+,253.8326416015625,[M+H]+
414,414,528.2914138573914,2,1,+,254.29383850097656,[M+H]+
415,415,219.0919536037512,2,1,+,255.6526336669922,[M+H]+
416,416,529.3755619565811,2,1,+,255.8647918701172,[M+H]+
417,417,597.1936854661611,2,1,+,256.5049133300781,[M+H]+
418,418,611.1201342042668,2,2,+,256.52130126953125,[M+H+H]2+
419,419,760.1044934692849,2,2,+,256.5658264160156,[M+H+H]2+
420,420,183.01109131968704,2,1,+,256.7257995605469,[M+H]+
421,421,537.0312683258503,2,2,+,256.7259826660156,[M+H+H]2+
422,422,767.0965839584077,2,2,+,256.726318359375,[M+H+H]2+
423,423,615.1577521523278,2,1,+,256.8773498535156,[M+H]+
424,424,759.1051903224329,2,2,+,256.88818359375,[M+H+H]2+
425,425,728.3404920526038,2,1,+,256.9320373535156,[M+H]+
426,426,205.06099116271812,2,1,+,256.9410095214844,[M+H]+
427,427,526.0448936900644,2,2,+,256.9411315917969,[M+H+H]2+
428,428,529.0430553324773,2,2,+,257.04815673828125,[M+H+H]2+
429,429,747.2356005759727,2,1,+,257.0481872558594,[M+H]+
430,430,808.2067164898104,2,1,+,257.0486755371094,[M+H]+
431,431,329.04546695781085,2,1,+,257.1737365722656,[M+H]+
432,432,248.05555376663926,2,1,+,257.263427734375,[M+H]+
433,433,352.2493341454974,2,1,+,257.30804443359375,[M+H]+
434,434,454.2540844483113,2,1,+,257.6248474121094,[M+H]+
435,435,246.18547547228383,2,1,+,257.95025634765625,[M+H]+
436,436,711.1213632321443,2,1,+,258.0149230957031,[M+H]+
437,437,697.1313085944184,2,1,+,258.0149230957031,[M+H]+
438,438,521.1024394531619,2,1,+,258.52130126953125,[M+H]+
439,439,652.4118473758016,2,1,+,258.54510498046875,[M+H]+
440,440,847.2161290183028,2,1,+,258.72857666015625,[M+H]+
441,441,562.3238514001031,2,1,+,260.1510009765625,[M+H]+
442,442,494.13564719664856,2,1,+,260.34942626953125,[M+H]+
443,443,469.197529127339,2,1,+,260.3867492675781,[M+H]+
444,444,277.09721384705,2,1,+,260.8890380859375,[M+H]+
445,445,683.2604804068363,2,1,+,261.3103942871094,[M+H]+
446,446,547.2008215057713,2,1,+,261.52252197265625,[M+H]+
447,447,723.2961550332653,2,1,+,261.7410583496094,[M+H]+
448,448,620.1946223065898,2,1,+,262.0538024902344,[M+H]+
449,449,461.0786895826345,2,2,+,262.2294921875,[M+H+H]2+
450,450,460.07708937324287,2,2,+,262.35491943359375,[M+H+H]2+
451,451,524.2073237924354,2,1,+,262.87164306640625,[M+H]+
452,452,703.6842174451249,2,1,+,263.1565246582031,[M+H]+
453,453,646.1531002579122,2,1,+,263.6861877441406,[M+H]+
454,454,497.20286574536203,2,1,+,264.2870178222656,[M+H]+
455,455,226.22789423749487,2,1,+,266.449951171875,[M+H]+
456,456,519.0515772358189,2,1,+,266.4595031738281,[M+H]+
457,457,288.2285766861455,2,1,+,266.5559997558594,[M+H]+
458,458,366.2366402925497,2,1,+,268.1309509277344,[M+H]+
459,459,501.09486245423795,2,1,+,268.1664123535156,[M+H]+
460,460,598.0446435216118,2,1,+,268.2757568359375,[M+H]+
461,461,660.2204359149843,2,1,+,269.0982360839844,[M+H]+
462,462,348.1182623199137,2,1,+,269.1982421875,[M+H]+
463,463,400.1117992861434,2,2,+,269.2690124511719,[M+H+H]2+
464,464,761.2690577162984,2,1,+,269.3051452636719,[M+H]+
465,465,719.1572907840396,2,1,+,269.4120788574219,[M+H]+
466,466,342.1088593904254,2,2,+,269.4120788574219,[M+H+H]2+
467,467,334.1403458072641,2,1,+,269.8401794433594,[M+H]+
468,468,414.5893544378878,2,2,+,269.8403015136719,[M+H+H]2+
469,469,373.1271041127661,2,2,+,269.8411560058594,[M+H+H]2+
470,470,357.11421112573674,2,2,+,269.9168701171875,[M+H+H]2+
471,471,328.1218391927923,2,2,+,270.0544128417969,[M+H+H]2+
472,472,366.1186858221511,2,2,+,270.1667175292969,[M+H+H]2+
473,473,379.1268547027195,2,2,+,270.4839172363281,[M+H+H]2+
474,474,408.27490126934975,2,1,+,270.7508544921875,[M+H]+
475,475,566.271637568116,2,1,+,270.8658142089844,[M+H]+
476,476,539.287286781653,2,1,+,272.93115234375,[M+H]+
477,477,441.1651529523976,2,1,+,273.5260009765625,[M+H]+
478,478,500.24909718843617,2,1,+,273.654296875,[M+H]+
479,479,694.2460202798746,2,1,+,274.3572082519531,[M+H]+
480,480,516.9992300975667,2,1,+,274.8645324707031,[M+H]+
481,481,378.6889166021326,2,2,+,275.3326416015625,[M+H+H]2+
482,482,446.21807612328104,2,1,+,276.3848571777344,[M+H]+
483,483,367.1511754326253,2,1,+,276.4912109375,[M+H]+
484,484,566.1637390574797,2,1,+,276.7908935546875,[M+H]+
485,485,329.1026339947617,2,1,+,277.13360595703125,[M+H]+
486,486,143.07241432029542,2,1,+,277.1711120605469,[M+H]+
487,487,536.1335460683814,2,1,+,277.60833740234375,[M+H]+
488,488,249.15773448996643,2,1,+,277.6801452636719,[M+H]+
489,489,127.05377318493642,2,1,+,277.71630859375,[M+H]+
490,490,628.2462801995918,2,2,+,277.8227233886719,[M+H+H]2+
491,491,733.2073908620035,2,1,+,277.8363952636719,[M+H]+
492,492,635.2388841012286,2,2,+,277.8899230957031,[M+H+H]2+
493,493,616.2647237509008,2,2,+,277.89935302734375,[M+H+H]2+
494,494,494.1538845047021,2,2,+,277.9434814453125,[M+H+H]2+
495,495,642.7205148438545,2,2,+,277.9646911621094,[M+H+H]2+
496,496,486.1671749043262,2,2,+,277.97735595703125,[M+H+H]2+
497,497,478.1784084292635,2,2,+,277.99713134765625,[M+H+H]2+
498,498,667.2546303560566,2,1,+,278.05096435546875,[M+H]+
499,499,627.2508322458165,2,2,+,278.05609130859375,[M+H+H]2+
500,500,643.2233022283327,2,2,+,278.0743713378906,[M+H+H]2+
501,501,478.68051467021536,2,2,+,278.0743713378906,[M+H+H]2+
502,502,287.1224942299062,2,2,+,278.10430908203125,[M+H+H]2+
503,503,301.12851717815676,2,2,+,278.1081848144531,[M+H+H]2+
504,504,609.2718912159817,2,2,+,278.10833740234375,[M+H+H]2+
505,505,398.06635916275263,2,1,+,278.15557861328125,[M+H]+
506,506,479.17327634867206,2,2,+,278.2154541015625,[M+H+H]2+
507,507,600.0777327592125,2,1,+,278.6435852050781,[M+H]+
508,508,508.3471221273462,2,1,+,278.9199523925781,[M+H]+
509,509,532.1930128051403,2,1,+,279.174072265625,[M+H]+
510,510,401.08543288838126,2,1,+,279.3582763671875,[M+H]+
511,511,637.335309371502,2,1,+,280.8132019042969,[M+H]+
512,512,395.0434567961734,2,1,+,281.24603271484375,[M+H]+
513,513,495.1723497870941,2,1,+,281.2525634765625,[M+H]+
514,514,552.3645368260228,2,1,+,282.1050720214844,[M+H]+
515,515,491.3225923566297,2,1,+,282.425537109375,[M+H]+
516,516,559.2650158680246,2,1,+,282.4451599121094,[M+H]+
517,517,414.3361671158471,2,1,+,282.88543701171875,[M+H]+
518,518,485.22872537757985,2,1,+,285.049560546875,[M+H]+
519,519,607.3241628418309,2,1,+,285.2813720703125,[M+H]+
520,520,673.2973685677113,2,1,+,285.5616149902344,[M+H]+
521,521,528.3761869870642,2,1,+,285.7058410644531,[M+H]+
522,522,479.0507917060623,2,1,+,286.5784606933594,[M+H]+
523,523,568.0815970902075,2,1,+,286.6848449707031,[M+H]+
524,524,708.2613336008903,2,1,+,286.7557678222656,[M+H]+
525,525,504.7301844203715,2,2,+,287.9405822753906,[M+H+H]2+
526,526,511.3016407567412,2,1,+,288.6784362792969,[M+H]+
527,527,484.74779722170416,2,2,+,288.8960266113281,[M+H+H]2+
528,528,790.3584419455874,2,1,+,289.10028076171875,[M+H]+
529,529,493.7533689303825,2,2,+,289.4281921386719,[M+H+H]2+
530,530,200.10706635426018,2,1,+,289.80377197265625,[M+H]+
531,531,144.08080888001663,2,1,+,289.9482421875,[M+H]+
532,532,172.1111772645467,2,1,+,290.0164794921875,[M+H]+
533,533,207.08058988715248,2,1,+,290.4930114746094,[M+H]+
534,534,363.0709850510705,2,1,+,290.5999450683594,[M+H]+
535,535,152.06186412546325,2,1,+,290.812744140625,[M+H]+
536,536,235.07554848081008,2,1,+,290.8128967285156,[M+H]+
537,537,449.0235759667492,2,1,+,290.9194641113281,[M+H]+
538,538,165.0696661590013,2,1,+,290.93121337890625,[M+H]+
539,539,280.07307235654935,2,1,+,291.02606201171875,[M+H]+
540,540,176.06222837844288,2,1,+,291.0264892578125,[M+H]+
541,541,441.0495836021726,2,1,+,292.4893493652344,[M+H]+
542,542,333.0155185456905,2,1,+,292.68060302734375,[M+H]+
543,543,546.209043325578,2,1,+,292.9471130371094,[M+H]+
544,544,439.23050651507447,2,1,+,294.08428955078125,[M+H]+
545,545,592.2808814739951,2,2,+,294.3357849121094,[M+H+H]2+
546,546,497.2340523229559,2,1,+,294.44256591796875,[M+H]+
547,547,511.21386144834537,2,1,+,294.7764587402344,[M+H]+
548,548,383.1647679316154,2,1,+,294.8762512207031,[M+H]+
549,549,513.1346906804944,2,1,+,294.8941955566406,[M+H]+
550,550,476.19001224827133,2,1,+,295.4125671386719,[M+H]+
551,551,390.28521780280767,2,1,+,295.6209716796875,[M+H]+
552,552,656.2338159243105,2,1,+,296.0210266113281,[M+H]+
553,553,685.1856701557291,2,1,+,296.0588073730469,[M+H]+
554,554,384.1808109704366,2,1,+,296.5766906738281,[M+H]+
555,555,529.4073783621778,2,1,+,296.76611328125,[M+H]+
556,556,490.10188926716336,2,2,+,296.8092346191406,[M+H+H]2+
557,557,455.1535190789485,2,2,+,296.8092346191406,[M+H+H]2+
558,558,171.11699927241315,2,1,+,296.8092346191406,[M+H]+
559,559,129.06896878793793,2,1,+,296.9089660644531,[M+H]+
560,560,130.0498143181749,2,1,+,296.91680908203125,[M+H]+
561,561,514.1324132603397,2,1,+,296.9469909667969,[M+H]+
562,562,475.12386424234705,2,2,+,297.070068359375,[M+H+H]2+
563,563,474.1277934559003,2,2,+,297.49468994140625,[M+H+H]2+
564,564,357.13303100741155,2,1,+,299.6360778808594,[M+H]+
565,565,594.2663174706844,2,1,+,300.1139831542969,[M+H]+
566,566,497.22843851110275,2,1,+,300.8454895019531,[M+H]+
567,567,761.249471494474,2,1,+,302.4464416503906,[M+H]+
568,568,652.1608366225254,2,1,+,302.4466247558594,[M+H]+
569,569,597.0528495828474,2,1,+,302.5528564453125,[M+H]+
570,570,420.1527998307799,2,1,+,302.9801330566406,[M+H]+
571,571,449.206947330024,2,1,+,303.8212585449219,[M+H]+
572,572,492.08591824885997,2,2,+,304.3712463378906,[M+H+H]2+
573,573,967.1988716301876,2,1,+,304.4786682128906,[M+H]+
574,574,130.0289675802147,2,1,+,304.6846618652344,[M+H]+
575,575,704.3105087739219,2,1,+,304.80133056640625,[M+H]+
576,576,534.0669589177254,2,1,+,304.8464050292969,[M+H]+
577,577,192.06553452809695,2,1,+,305.1056213378906,[M+H]+
578,578,444.10929485821407,2,2,+,305.1233215332031,[M+H+H]2+
579,579,569.0410771644566,2,1,+,305.23046875,[M+H]+
580,580,220.060664672922,2,1,+,305.2306823730469,[M+H]+
581,581,530.0702132033421,2,1,+,305.3711242675781,[M+H]+
582,582,177.04196555018157,2,1,+,305.4452819824219,[M+H]+
583,583,289.08176033313384,2,1,+,305.6600646972656,[M+H]+
584,584,809.2179990110486,2,1,+,305.7673645019531,[M+H]+
585,585,136.0756837666165,2,1,+,305.8992004394531,[M+H]+
586,586,179.13045178962173,2,1,+,305.9002685546875,[M+H]+
587,587,192.13825252900824,2,1,+,305.9041442871094,[M+H]+
588,588,94.0651848226725,2,1,+,305.9562072753906,[M+H]+
589,589,840.40091095004,2,1,+,308.7727355957031,[M+H]+
590,590,408.27542833534727,2,1,+,309.0579528808594,[M+H]+
591,591,504.28511937247714,2,1,+,309.1662902832031,[M+H]+
592,592,242.19036811621677,2,1,+,309.2445373535156,[M+H]+
593,593,421.1471458311771,2,1,+,309.5843505859375,[M+H]+
594,594,684.3015227475794,2,1,+,309.9032287597656,[M+H]+
595,595,703.3442707520903,2,1,+,309.98828125,[M+H]+
596,596,446.27677348494115,2,1,+,310.9808349609375,[M+H]+
597,597,742.3448968158967,2,1,+,311.1261901855469,[M+H]+
598,598,576.459996529015,2,2,+,311.8148498535156,[M+H+H]2+
599,599,576.8717063926962,2,2,+,312.0254211425781,[M+H+H]2+
600,600,326.28004730166145,2,1,+,312.16815185546875,[M+H]+
601,601,416.2541683380173,2,2,+,312.2388610839844,[M+H+H]2+
602,602,573.4343833375001,2,1,+,312.8494567871094,[M+H]+
603,603,341.21119006951824,2,1,+,313.28204345703125,[M+H]+
604,604,342.07350026768586,2,1,+,313.3671875,[M+H]+
605,605,357.09700144934135,2,1,+,313.4742736816406,[M+H]+
606,606,626.1479841430456,2,1,+,313.8902282714844,[M+H]+
607,607,862.1903595641885,2,1,+,314.3585205078125,[M+H]+
608,608,863.1908808599756,2,1,+,314.7416076660156,[M+H]+
609,609,388.24838182521756,2,1,+,314.81976318359375,[M+H]+
610,610,387.0756035282143,2,1,+,315.2886657714844,[M+H]+
611,611,518.2387501535494,2,1,+,315.4252624511719,[M+H]+
612,612,533.3698996069144,2,1,+,315.425537109375,[M+H]+
613,613,347.1745769598464,2,1,+,315.546875,[M+H]+
614,614,593.2850324864878,2,1,+,316.35595703125,[M+H]+
615,615,496.30204389650874,2,1,+,316.79632568359375,[M+H]+
616,616,670.3229012246471,2,1,+,317.1033935546875,[M+H]+
617,617,342.2428375355387,2,1,+,317.3205261230469,[M+H]+
618,618,587.332572986651,2,1,+,317.5404968261719,[M+H]+
619,619,854.4167492500784,2,1,+,317.9576416015625,[M+H]+
620,620,439.0706193822663,2,1,+,318.8130187988281,[M+H]+
621,621,418.28078381844807,2,1,+,319.5910949707031,[M+H]+
622,622,410.30610776837324,2,1,+,320.1036376953125,[M+H]+
623,623,255.06553708355034,2,1,+,321.162353515625,[M+H]+
624,624,317.0656003046061,2,1,+,321.268310546875,[M+H]+
625,625,275.05518525347037,2,1,+,321.46063232421875,[M+H]+
626,626,245.04453374682393,2,1,+,321.6922607421875,[M+H]+
627,627,273.03998300249793,2,1,+,321.6925048828125,[M+H]+
628,628,537.0233621695761,2,2,+,322.5528259277344,[M+H+H]2+
629,629,536.0247742322031,2,2,+,322.5533142089844,[M+H+H]2+
630,630,451.0904549236649,2,1,+,322.6595458984375,[M+H]+
631,631,765.2008469150522,2,1,+,322.6604919433594,[M+H]+
632,632,656.1106750668098,2,1,+,322.7664489746094,[M+H]+
633,633,1055.0752726912922,2,1,+,322.7669372558594,[M+H]+
634,634,557.4394304833745,2,1,+,322.8724060058594,[M+H]+
635,635,652.9669547138328,2,1,+,322.873291015625,[M+H]+
636,636,692.3636421864816,2,1,+,325.6307373046875,[M+H]+
637,637,430.183730219042,2,1,+,325.7990417480469,[M+H]+
638,638,470.14489942804715,2,1,+,326.43670654296875,[M+H]+
639,639,331.2169662982882,2,1,+,327.2723388671875,[M+H]+
640,640,451.31708936959495,2,1,+,327.30615234375,[M+H]+
641,641,407.16809253297754,2,1,+,327.70489501953125,[M+H]+
642,642,655.1217346974419,2,1,+,327.94879150390625,[M+H]+
643,643,457.62095497555583,2,2,+,328.0574951171875,[M+H+H]2+
644,644,454.1432872912394,2,1,+,328.0899658203125,[M+H]+
645,645,379.04877870272617,2,1,+,328.118408203125,[M+H]+
646,646,341.10204160680524,2,1,+,328.1483459472656,[M+H]+
647,647,425.05489017269633,2,1,+,328.1712951660156,[M+H]+
648,648,436.0477498219595,2,1,+,328.2777404785156,[M+H]+
649,649,639.1549086566829,2,1,+,328.3023376464844,[M+H]+
650,650,313.1058438303201,2,1,+,328.4166564941406,[M+H]+
651,651,621.2494493597341,2,1,+,328.4961242675781,[M+H]+
652,652,650.202250874855,2,1,+,328.4963684082031,[M+H]+
653,653,555.027327331279,2,1,+,328.5423889160156,[M+H]+
654,654,406.23153581313954,2,1,+,328.5852355957031,[M+H]+
655,655,539.2164825062631,2,1,+,328.79119873046875,[M+H]+
656,656,603.3268534020467,2,1,+,329.0766296386719,[M+H]+
657,657,888.4010071686529,2,1,+,329.5038146972656,[M+H]+
658,658,547.3857635946456,2,1,+,329.7728271484375,[M+H]+
659,659,413.2708154605946,2,2,+,331.3558349609375,[M+H+H]2+
660,660,726.3486410534002,2,1,+,331.746337890625,[M+H]+
661,661,623.4496956290307,2,1,+,332.1052551269531,[M+H]+
662,662,591.2479843889645,2,1,+,332.5372619628906,[M+H]+
663,663,313.22761526161673,2,1,+,332.6078796386719,[M+H]+
664,664,465.21789411524986,2,1,+,333.4209899902344,[M+H]+
665,665,385.146778663343,2,1,+,333.4449768066406,[M+H]+
666,666,438.0287819328817,2,1,+,333.6339416503906,[M+H]+
667,667,423.06418908136806,2,1,+,333.68695068359375,[M+H]+
668,668,219.13793043247802,2,1,+,333.8813781738281,[M+H]+
669,669,645.2281078803702,2,1,+,333.9538269042969,[M+H]+
670,670,481.21094480890565,2,1,+,334.2018127441406,[M+H]+
671,671,618.2728758868604,2,1,+,334.64947509765625,[M+H]+
672,672,365.1080608880609,2,1,+,335.1636047363281,[M+H]+
673,673,765.3604988060044,2,1,+,335.270263671875,[M+H]+
674,674,130.06493827249992,2,1,+,335.3769836425781,[M+H]+
675,675,103.05408656730401,2,1,+,335.37701416015625,[M+H]+
676,676,115.05415187226633,2,1,+,335.475830078125,[M+H]+
677,677,128.0618381701004,2,1,+,335.4761962890625,[M+H]+
678,678,632.3795871168835,2,2,+,335.5124206542969,[M+H+H]2+
679,679,203.14292720020146,2,1,+,335.6893005371094,[M+H]+
680,680,479.80484692139953,2,2,+,335.6969909667969,[M+H+H]2+
681,681,337.11332352163646,2,1,+,335.80419921875,[M+H]+
682,682,507.11777631609795,2,1,+,335.9106750488281,[M+H]+
683,683,219.17429494008334,2,1,+,336.0098571777344,[M+H]+
684,684,435.16281726866544,2,1,+,336.8100891113281,[M+H]+
685,685,474.26000721350374,2,1,+,336.9670104980469,[M+H]+
686,686,404.31610049083633,2,1,+,337.8929443359375,[M+H]+
687,687,412.2128595167672,2,1,+,338.2970886230469,[M+H]+
688,688,305.2011898328698,2,1,+,342.00390625,[M+H]+
689,689,581.0214553126466,2,1,+,342.0975036621094,[M+H]+
690,690,404.12140216527877,2,1,+,342.0975036621094,[M+H]+
691,691,267.06134128114235,2,1,+,342.3106384277344,[M+H]+
692,692,457.2196687280716,2,1,+,343.3773193359375,[M+H]+
693,693,602.3174387100789,2,1,+,345.1314697265625,[M+H]+
694,694,477.0770945046311,2,1,+,345.1842041015625,[M+H]+
695,695,863.167232800969,2,1,+,345.4096374511719,[M+H]+
696,696,393.19986509385814,2,1,+,345.50787353515625,[M+H]+
697,697,587.1549133469789,2,1,+,345.5101623535156,[M+H]+
698,698,359.21200531567354,2,1,+,345.5745544433594,[M+H]+
699,699,409.0850726136823,2,2,+,345.7236022949219,[M+H+H]2+
700,700,796.2422177501152,2,1,+,346.3638610839844,[M+H]+
701,701,557.1749339714221,2,2,+,347.0047302246094,[M+H+H]2+
702,702,449.0815066194007,2,1,+,347.6451110839844,[M+H]+
703,703,438.1581868036769,2,1,+,347.7513427734375,[M+H]+
704,704,383.12767257834946,2,1,+,347.964599609375,[M+H]+
705,705,412.08148054589304,2,1,+,348.40179443359375,[M+H]+
706,706,525.230228512559,2,1,+,348.5672912597656,[M+H]+
707,707,400.3574235211815,2,1,+,349.883544921875,[M+H]+
708,708,405.2155367635581,2,1,+,350.5766296386719,[M+H]+
709,709,564.3501919272975,2,1,+,351.1629333496094,[M+H]+
710,710,694.4550238660263,2,1,+,351.2394104003906,[M+H]+
711,711,315.17805383841977,2,1,+,352.9876403808594,[M+H]+
712,712,353.1456730097227,2,1,+,353.3252868652344,[M+H]+
713,713,257.01265597412936,2,1,+,353.3687438964844,[M+H]+
714,714,593.3356450861193,2,1,+,353.92144775390625,[M+H]+
715,715,344.2906195948155,2,1,+,354.75732421875,[M+H]+
716,716,514.2019814986701,2,2,+,354.8992614746094,[M+H+H]2+
717,717,288.232425563679,2,1,+,354.93743896484375,[M+H]+
718,718,819.2145009607694,2,1,+,355.3287353515625,[M+H]+
719,719,619.153601567999,2,2,+,355.3887023925781,[M+H+H]2+
720,720,523.034133025038,2,1,+,355.48529052734375,[M+H]+
721,721,619.6532929281593,2,2,+,355.5306701660156,[M+H+H]2+
722,722,627.141369779504,2,2,+,355.6507568359375,[M+H+H]2+
723,723,564.0688173002699,2,1,+,355.828857421875,[M+H]+
724,724,748.0682986410746,2,2,+,356.0769958496094,[M+H+H]2+
725,725,151.0211746863737,2,1,+,356.0793151855469,[M+H]+
726,726,566.0645009955356,2,1,+,356.1482238769531,[M+H]+
727,727,987.1209776835082,2,1,+,356.1867370605469,[M+H]+
728,728,753.1020985634955,2,1,+,356.2900390625,[M+H]+
729,729,749.0677515741485,2,2,+,356.2903137207031,[M+H+H]2+
730,730,732.0931209022268,2,2,+,356.2937927246094,[M+H+H]2+
731,731,740.0802614604099,2,2,+,356.2938232421875,[M+H+H]2+
732,732,508.0344669592361,2,1,+,356.3008728027344,[M+H]+
733,733,492.05887552997774,2,2,+,356.4008483886719,[M+H+H]2+
734,734,551.0394223095054,2,1,+,356.4063415527344,[M+H]+
735,735,519.0215368925876,2,1,+,356.719482421875,[M+H]+
736,736,729.2231125942122,2,1,+,357.6883850097656,[M+H]+
737,737,466.1978231814281,2,1,+,358.103271484375,[M+H]+
738,738,465.1901831027105,2,1,+,358.2577819824219,[M+H]+
739,739,361.1524376901006,2,1,+,361.4402770996094,[M+H]+
740,740,397.23829720450357,2,1,+,362.1900329589844,[M+H]+
741,741,612.1105771628003,2,1,+,362.9360656738281,[M+H]+
742,742,632.363322616837,2,1,+,363.2438049316406,[M+H]+
743,743,440.27971578532424,2,1,+,363.5863342285156,[M+H]+
744,744,396.9024401730051,2,1,+,364.3865051269531,[M+H]+
745,745,394.8860266599796,2,1,+,364.4342346191406,[M+H]+
746,746,369.09700913280426,2,1,+,365.1419982910156,[M+H]+
747,747,295.0602201749644,2,1,+,365.1766357421875,[M+H]+
748,748,762.2180395027202,2,1,+,365.1834411621094,[M+H]+
749,749,341.1023601437999,2,1,+,365.2298889160156,[M+H]+
750,750,631.1090771977016,2,1,+,368.2560119628906,[M+H]+
751,751,713.2289565028631,2,1,+,368.5921630859375,[M+H]+
752,752,477.216024371521,2,1,+,368.8055725097656,[M+H]+
753,753,288.28968181190226,2,1,+,368.85687255859375,[M+H]+
754,754,403.0778008733693,2,1,+,369.1257019042969,[M+H]+
755,755,557.2701919694207,2,1,+,369.2335510253906,[M+H]+
756,756,447.19957478096234,2,1,+,369.2335510253906,[M+H]+
757,757,410.21864709092955,2,2,+,369.8561706542969,[M+H+H]2+
758,758,553.3349195798429,2,1,+,370.2835693359375,[M+H]+
759,759,461.1665068828842,2,2,+,370.8421936035156,[M+H+H]2+
760,760,317.1031677199406,2,1,+,371.2577819824219,[M+H]+
761,761,596.39151276135,2,1,+,371.797119140625,[M+H]+
762,762,297.03966493634016,2,1,+,371.9052734375,[M+H]+
763,763,668.3276954406903,2,1,+,371.9153137207031,[M+H]+
764,764,624.7097452641381,2,2,+,371.9154052734375,[M+H+H]2+
765,765,607.7419670512376,2,2,+,372.0226135253906,[M+H+H]2+
766,766,204.1751396573651,2,1,+,372.06097412109375,[M+H]+
767,767,610.2367833962429,2,2,+,372.1292419433594,[M+H+H]2+
768,768,600.2548515071193,2,2,+,372.1295166015625,[M+H+H]2+
769,769,606.240266294009,2,2,+,372.1295166015625,[M+H+H]2+
770,770,887.3908920781904,2,2,+,372.1295166015625,[M+H+H]2+
771,771,879.9032474740031,2,2,+,372.2221984863281,[M+H+H]2+
772,772,590.2653518712065,2,2,+,372.2364807128906,[M+H+H]2+
773,773,617.2263418244402,2,2,+,373.2184753417969,[M+H+H]2+
774,774,441.19431704373324,2,2,+,373.629150390625,[M+H+H]2+
775,775,739.2817362765309,2,2,+,375.1278381347656,[M+H+H]2+
776,776,607.2037889973411,2,2,+,375.1591491699219,[M+H+H]2+
777,777,459.1502728653505,2,2,+,375.208251953125,[M+H+H]2+
778,778,591.2289795044636,2,2,+,375.2125549316406,[M+H+H]2+
